,description_id,adj_count,adv_count
5525.0,5525,1.0,0.0
5527.0,5527,9.0,0.0
5528.0,5528,13.0,2.0
5529.0,5529,1.0,0.0
5530.0,5530,1.0,0.0
5532.0,5532,39.0,3.0
5533.0,5533,22.0,12.0
5534.0,5534,1.0,0.0
5535.0,5535,1.0,0.0
5537.0,5537,5.0,0.0
5538.0,5538,8.0,3.0
5540.0,5540,1.0,0.0
5544.0,5544,2.0,0.0
5545.0,5545,1.0,0.0
5547.0,5547,1.0,0.0
5549.0,5549,2.0,0.0
5551.0,5551,1.0,0.0
5553.0,5553,1.0,0.0
5554.0,5554,2.0,0.0
5555.0,5555,1.0,0.0
5556.0,5556,1.0,0.0
5557.0,5557,1.0,0.0
5558.0,5558,1.0,0.0
5559.0,5559,2.0,0.0
5561.0,5561,1.0,0.0
5563.0,5563,1.0,0.0
5564.0,5564,1.0,0.0
5568.0,5568,1.0,0.0
5569.0,5569,2.0,0.0
5571.0,5571,4.0,0.0
5573.0,5573,3.0,0.0
5576.0,5576,1.0,0.0
5577.0,5577,1.0,0.0
5578.0,5578,1.0,0.0
5579.0,5579,1.0,0.0
5581.0,5581,1.0,0.0
5583.0,5583,2.0,0.0
5585.0,5585,1.0,0.0
5587.0,5587,1.0,0.0
5588.0,5588,1.0,0.0
5589.0,5589,3.0,0.0
5592.0,5592,1.0,0.0
5596.0,5596,2.0,0.0
5597.0,5597,3.0,0.0
5601.0,5601,2.0,0.0
5602.0,5602,1.0,0.0
5604.0,5604,1.0,0.0
5606.0,5606,1.0,0.0
5607.0,5607,1.0,0.0
5609.0,5609,1.0,0.0
5610.0,5610,3.0,0.0
5611.0,5611,2.0,0.0
5612.0,5612,1.0,0.0
5613.0,5613,1.0,0.0
5614.0,5614,3.0,0.0
5615.0,5615,2.0,0.0
5616.0,5616,2.0,0.0
5617.0,5617,2.0,0.0
5619.0,5619,1.0,0.0
5623.0,5623,1.0,0.0
5624.0,5624,2.0,0.0
5625.0,5625,1.0,0.0
5626.0,5626,1.0,0.0
5629.0,5629,1.0,1.0
5630.0,5630,4.0,0.0
5632.0,5632,3.0,0.0
5633.0,5633,2.0,0.0
5634.0,5634,1.0,0.0
5635.0,5635,1.0,0.0
5636.0,5636,1.0,0.0
5637.0,5637,1.0,0.0
5638.0,5638,1.0,0.0
,5641,0.0,1.0
5642.0,5642,1.0,0.0
5643.0,5643,2.0,0.0
5644.0,5644,1.0,0.0
5646.0,5646,2.0,0.0
5647.0,5647,2.0,0.0
5649.0,5649,2.0,0.0
5650.0,5650,2.0,0.0
5651.0,5651,1.0,0.0
5652.0,5652,1.0,0.0
5653.0,5653,2.0,0.0
5654.0,5654,2.0,0.0
5657.0,5657,2.0,0.0
5658.0,5658,2.0,0.0
5659.0,5659,1.0,0.0
5660.0,5660,1.0,0.0
5661.0,5661,1.0,0.0
5662.0,5662,1.0,0.0
5663.0,5663,2.0,0.0
5664.0,5664,2.0,0.0
5665.0,5665,3.0,0.0
5666.0,5666,2.0,0.0
5667.0,5667,2.0,0.0
5669.0,5669,3.0,0.0
5670.0,5670,1.0,0.0
5671.0,5671,2.0,0.0
5672.0,5672,2.0,0.0
5673.0,5673,2.0,0.0
5675.0,5675,1.0,1.0
5677.0,5677,3.0,0.0
5678.0,5678,2.0,0.0
5679.0,5679,1.0,0.0
5680.0,5680,2.0,0.0
5682.0,5682,1.0,0.0
5685.0,5685,2.0,0.0
5686.0,5686,1.0,0.0
5687.0,5687,2.0,0.0
5688.0,5688,1.0,0.0
5689.0,5689,1.0,0.0
5691.0,5691,2.0,0.0
5693.0,5693,2.0,0.0
5694.0,5694,1.0,0.0
5695.0,5695,3.0,0.0
5696.0,5696,2.0,0.0
5698.0,5698,2.0,0.0
5699.0,5699,2.0,0.0
5701.0,5701,2.0,0.0
5702.0,5702,1.0,0.0
5703.0,5703,2.0,0.0
5705.0,5705,2.0,0.0
5706.0,5706,3.0,0.0
5707.0,5707,2.0,0.0
5708.0,5708,2.0,0.0
5709.0,5709,1.0,0.0
5714.0,5714,3.0,0.0
5715.0,5715,1.0,0.0
5716.0,5716,1.0,0.0
5719.0,5719,1.0,0.0
5721.0,5721,1.0,0.0
5722.0,5722,1.0,1.0
5723.0,5723,1.0,0.0
5724.0,5724,2.0,0.0
5725.0,5725,1.0,0.0
5726.0,5726,1.0,0.0
5727.0,5727,1.0,0.0
5728.0,5728,1.0,0.0
5729.0,5729,1.0,0.0
5732.0,5732,2.0,0.0
5733.0,5733,2.0,0.0
5734.0,5734,1.0,0.0
5735.0,5735,2.0,0.0
5736.0,5736,1.0,0.0
5738.0,5738,1.0,0.0
5739.0,5739,1.0,0.0
5740.0,5740,1.0,0.0
5742.0,5742,4.0,0.0
5743.0,5743,1.0,0.0
5744.0,5744,3.0,0.0
5745.0,5745,2.0,0.0
5746.0,5746,2.0,0.0
5747.0,5747,4.0,0.0
5748.0,5748,3.0,1.0
5750.0,5750,2.0,0.0
5751.0,5751,1.0,1.0
5754.0,5754,2.0,0.0
5755.0,5755,1.0,0.0
5756.0,5756,2.0,0.0
5757.0,5757,3.0,0.0
5758.0,5758,1.0,0.0
5759.0,5759,3.0,0.0
5760.0,5760,1.0,0.0
5761.0,5761,2.0,0.0
5762.0,5762,2.0,0.0
5763.0,5763,1.0,0.0
5764.0,5764,2.0,0.0
5765.0,5765,4.0,0.0
5766.0,5766,2.0,0.0
5767.0,5767,1.0,0.0
5768.0,5768,1.0,0.0
5769.0,5769,3.0,0.0
5770.0,5770,1.0,0.0
5771.0,5771,2.0,0.0
5772.0,5772,2.0,0.0
5773.0,5773,1.0,0.0
5774.0,5774,3.0,0.0
5775.0,5775,3.0,0.0
5776.0,5776,2.0,0.0
5777.0,5777,3.0,0.0
5778.0,5778,1.0,0.0
5779.0,5779,2.0,0.0
5780.0,5780,1.0,0.0
5781.0,5781,1.0,0.0
5783.0,5783,1.0,0.0
5788.0,5788,1.0,0.0
5789.0,5789,1.0,0.0
5790.0,5790,1.0,0.0
5791.0,5791,4.0,0.0
5792.0,5792,1.0,0.0
5793.0,5793,2.0,0.0
5795.0,5795,1.0,0.0
5796.0,5796,3.0,0.0
5798.0,5798,3.0,0.0
5800.0,5800,1.0,0.0
5802.0,5802,1.0,0.0
5803.0,5803,3.0,1.0
5804.0,5804,2.0,0.0
5805.0,5805,1.0,0.0
5806.0,5806,1.0,0.0
5807.0,5807,1.0,0.0
5809.0,5809,2.0,0.0
5811.0,5811,1.0,0.0
5812.0,5812,2.0,0.0
5813.0,5813,4.0,0.0
5814.0,5814,3.0,0.0
5815.0,5815,1.0,0.0
5816.0,5816,3.0,0.0
5817.0,5817,3.0,0.0
5818.0,5818,1.0,0.0
5819.0,5819,1.0,0.0
5820.0,5820,2.0,0.0
5821.0,5821,1.0,0.0
5822.0,5822,1.0,0.0
5823.0,5823,1.0,0.0
5824.0,5824,3.0,0.0
5825.0,5825,2.0,0.0
5826.0,5826,1.0,0.0
5827.0,5827,1.0,0.0
5828.0,5828,3.0,0.0
5829.0,5829,1.0,0.0
5831.0,5831,2.0,0.0
5832.0,5832,2.0,0.0
5833.0,5833,1.0,0.0
5835.0,5835,2.0,0.0
5836.0,5836,3.0,2.0
5837.0,5837,5.0,0.0
5838.0,5838,2.0,0.0
5839.0,5839,1.0,0.0
5841.0,5841,4.0,0.0
5842.0,5842,2.0,0.0
5843.0,5843,1.0,0.0
5844.0,5844,2.0,0.0
5845.0,5845,4.0,0.0
5846.0,5846,1.0,0.0
5848.0,5848,3.0,0.0
5850.0,5850,2.0,1.0
5851.0,5851,1.0,0.0
5854.0,5854,1.0,0.0
5855.0,5855,2.0,0.0
5857.0,5857,2.0,0.0
5858.0,5858,1.0,0.0
5859.0,5859,3.0,0.0
5861.0,5861,3.0,0.0
5863.0,5863,2.0,1.0
5864.0,5864,3.0,0.0
5865.0,5865,2.0,0.0
5866.0,5866,6.0,0.0
5867.0,5867,1.0,0.0
,5868,0.0,1.0
5869.0,5869,3.0,0.0
5870.0,5870,3.0,1.0
5871.0,5871,2.0,0.0
5872.0,5872,2.0,1.0
5874.0,5874,1.0,0.0
5875.0,5875,1.0,0.0
5876.0,5876,2.0,0.0
5878.0,5878,2.0,0.0
5880.0,5880,1.0,0.0
5881.0,5881,1.0,0.0
5884.0,5884,3.0,0.0
5886.0,5886,2.0,0.0
5887.0,5887,2.0,0.0
5889.0,5889,3.0,0.0
5891.0,5891,3.0,0.0
5892.0,5892,1.0,0.0
5893.0,5893,3.0,0.0
5894.0,5894,2.0,0.0
5895.0,5895,3.0,0.0
5896.0,5896,1.0,0.0
5897.0,5897,4.0,0.0
5898.0,5898,3.0,0.0
5899.0,5899,3.0,0.0
5900.0,5900,1.0,0.0
5901.0,5901,1.0,0.0
5902.0,5902,3.0,0.0
5903.0,5903,1.0,0.0
5904.0,5904,1.0,0.0
5905.0,5905,2.0,1.0
5906.0,5906,4.0,0.0
5907.0,5907,2.0,0.0
5909.0,5909,1.0,0.0
5911.0,5911,1.0,0.0
5912.0,5912,5.0,0.0
5913.0,5913,2.0,0.0
5914.0,5914,2.0,0.0
5915.0,5915,2.0,0.0
5916.0,5916,1.0,0.0
5917.0,5917,1.0,0.0
5918.0,5918,2.0,0.0
5919.0,5919,1.0,0.0
5920.0,5920,3.0,0.0
5921.0,5921,3.0,0.0
5922.0,5922,1.0,0.0
5923.0,5923,1.0,0.0
5924.0,5924,2.0,0.0
5925.0,5925,1.0,0.0
5926.0,5926,1.0,0.0
5928.0,5928,1.0,0.0
5929.0,5929,1.0,0.0
5932.0,5932,5.0,0.0
5933.0,5933,1.0,0.0
5934.0,5934,1.0,0.0
5935.0,5935,1.0,0.0
5936.0,5936,3.0,0.0
5937.0,5937,1.0,0.0
5938.0,5938,2.0,0.0
5939.0,5939,2.0,0.0
5940.0,5940,2.0,0.0
5941.0,5941,1.0,0.0
5942.0,5942,1.0,0.0
5944.0,5944,1.0,0.0
5945.0,5945,1.0,0.0
5946.0,5946,1.0,0.0
5947.0,5947,3.0,0.0
5948.0,5948,2.0,0.0
5949.0,5949,1.0,0.0
5950.0,5950,3.0,0.0
5951.0,5951,1.0,0.0
5952.0,5952,2.0,0.0
5954.0,5954,4.0,0.0
5955.0,5955,1.0,0.0
5956.0,5956,4.0,0.0
5957.0,5957,6.0,0.0
5958.0,5958,1.0,0.0
5959.0,5959,2.0,0.0
5960.0,5960,2.0,0.0
5961.0,5961,1.0,0.0
5962.0,5962,1.0,0.0
,5963,0.0,1.0
5964.0,5964,1.0,0.0
,5965,0.0,1.0
5966.0,5966,2.0,0.0
5967.0,5967,4.0,0.0
5968.0,5968,1.0,0.0
5969.0,5969,1.0,0.0
5971.0,5971,3.0,0.0
5972.0,5972,6.0,0.0
5973.0,5973,1.0,0.0
5974.0,5974,1.0,0.0
5975.0,5975,2.0,0.0
5976.0,5976,1.0,0.0
5977.0,5977,1.0,1.0
5978.0,5978,5.0,0.0
5979.0,5979,7.0,0.0
5980.0,5980,2.0,0.0
5981.0,5981,1.0,1.0
5982.0,5982,2.0,0.0
5985.0,5985,1.0,0.0
5986.0,5986,3.0,0.0
5987.0,5987,1.0,0.0
5988.0,5988,1.0,0.0
5990.0,5990,1.0,0.0
5991.0,5991,1.0,0.0
5992.0,5992,1.0,0.0
5993.0,5993,3.0,0.0
5994.0,5994,3.0,0.0
5996.0,5996,1.0,0.0
5997.0,5997,2.0,0.0
5998.0,5998,5.0,0.0
5999.0,5999,2.0,0.0
6000.0,6000,1.0,0.0
6001.0,6001,1.0,0.0
6003.0,6003,2.0,0.0
6004.0,6004,1.0,0.0
6005.0,6005,2.0,0.0
6006.0,6006,1.0,0.0
6007.0,6007,1.0,0.0
6008.0,6008,8.0,0.0
6009.0,6009,1.0,0.0
6012.0,6012,1.0,0.0
6014.0,6014,1.0,0.0
6015.0,6015,1.0,0.0
6017.0,6017,2.0,0.0
6018.0,6018,4.0,0.0
6019.0,6019,1.0,0.0
6021.0,6021,3.0,0.0
6022.0,6022,3.0,0.0
6023.0,6023,2.0,0.0
6024.0,6024,2.0,0.0
6025.0,6025,1.0,0.0
6026.0,6026,1.0,0.0
6027.0,6027,1.0,0.0
6028.0,6028,1.0,0.0
6030.0,6030,2.0,1.0
6031.0,6031,1.0,0.0
6032.0,6032,1.0,0.0
6033.0,6033,4.0,0.0
6035.0,6035,2.0,0.0
6036.0,6036,1.0,1.0
6037.0,6037,2.0,0.0
6038.0,6038,2.0,0.0
6039.0,6039,4.0,0.0
6040.0,6040,3.0,0.0
6041.0,6041,1.0,0.0
6042.0,6042,1.0,1.0
6043.0,6043,2.0,0.0
6044.0,6044,1.0,0.0
6045.0,6045,2.0,0.0
6046.0,6046,2.0,0.0
6047.0,6047,2.0,0.0
6048.0,6048,2.0,0.0
6051.0,6051,1.0,0.0
6052.0,6052,3.0,0.0
6053.0,6053,3.0,0.0
6055.0,6055,1.0,0.0
6056.0,6056,2.0,0.0
6057.0,6057,1.0,0.0
6059.0,6059,1.0,0.0
6060.0,6060,2.0,0.0
6061.0,6061,1.0,0.0
6062.0,6062,1.0,0.0
6065.0,6065,2.0,0.0
6066.0,6066,3.0,0.0
6067.0,6067,3.0,0.0
6068.0,6068,1.0,0.0
6069.0,6069,1.0,0.0
6071.0,6071,4.0,0.0
6072.0,6072,5.0,0.0
6073.0,6073,1.0,0.0
6074.0,6074,2.0,0.0
6076.0,6076,2.0,0.0
6077.0,6077,1.0,0.0
6079.0,6079,3.0,0.0
6080.0,6080,4.0,0.0
6083.0,6083,1.0,0.0
6084.0,6084,1.0,0.0
6085.0,6085,1.0,0.0
6087.0,6087,1.0,0.0
6089.0,6089,1.0,0.0
6090.0,6090,2.0,0.0
6091.0,6091,3.0,0.0
6092.0,6092,1.0,0.0
6093.0,6093,1.0,0.0
6095.0,6095,2.0,0.0
6097.0,6097,2.0,0.0
6098.0,6098,2.0,0.0
6099.0,6099,5.0,0.0
6100.0,6100,2.0,0.0
6101.0,6101,1.0,0.0
6102.0,6102,2.0,0.0
6103.0,6103,3.0,0.0
6104.0,6104,1.0,0.0
6105.0,6105,3.0,0.0
6106.0,6106,3.0,0.0
6107.0,6107,1.0,0.0
6108.0,6108,1.0,0.0
6109.0,6109,1.0,0.0
6110.0,6110,1.0,0.0
6111.0,6111,2.0,0.0
6113.0,6113,2.0,0.0
6114.0,6114,4.0,1.0
6115.0,6115,1.0,1.0
6116.0,6116,2.0,1.0
6117.0,6117,3.0,0.0
6118.0,6118,3.0,0.0
6119.0,6119,2.0,0.0
6120.0,6120,1.0,0.0
6121.0,6121,1.0,0.0
6122.0,6122,1.0,0.0
6123.0,6123,3.0,0.0
6124.0,6124,1.0,0.0
6125.0,6125,4.0,0.0
6126.0,6126,2.0,0.0
6127.0,6127,3.0,0.0
6128.0,6128,2.0,0.0
6129.0,6129,3.0,1.0
6130.0,6130,3.0,0.0
6132.0,6132,1.0,0.0
6133.0,6133,1.0,0.0
6134.0,6134,3.0,0.0
6135.0,6135,3.0,0.0
6136.0,6136,1.0,0.0
6137.0,6137,1.0,0.0
6139.0,6139,1.0,0.0
6140.0,6140,3.0,0.0
6141.0,6141,3.0,0.0
6142.0,6142,2.0,0.0
6145.0,6145,2.0,0.0
6146.0,6146,3.0,0.0
6147.0,6147,1.0,0.0
6148.0,6148,2.0,0.0
6150.0,6150,3.0,0.0
6151.0,6151,1.0,0.0
6152.0,6152,1.0,0.0
6155.0,6155,4.0,0.0
6156.0,6156,5.0,0.0
6157.0,6157,2.0,1.0
6158.0,6158,3.0,0.0
6160.0,6160,2.0,0.0
6161.0,6161,2.0,0.0
6162.0,6162,1.0,0.0
6163.0,6163,1.0,0.0
6164.0,6164,2.0,0.0
6165.0,6165,2.0,0.0
6166.0,6166,4.0,1.0
6167.0,6167,1.0,0.0
6168.0,6168,4.0,0.0
6169.0,6169,4.0,0.0
6170.0,6170,1.0,0.0
6171.0,6171,1.0,0.0
6175.0,6175,2.0,0.0
6176.0,6176,1.0,1.0
6177.0,6177,2.0,1.0
6178.0,6178,1.0,1.0
6180.0,6180,1.0,0.0
6182.0,6182,1.0,0.0
6183.0,6183,4.0,0.0
6184.0,6184,1.0,0.0
6186.0,6186,1.0,0.0
6187.0,6187,6.0,0.0
6188.0,6188,1.0,0.0
6189.0,6189,1.0,0.0
6190.0,6190,1.0,0.0
6192.0,6192,1.0,0.0
6193.0,6193,1.0,0.0
6195.0,6195,1.0,1.0
6198.0,6198,1.0,0.0
6199.0,6199,1.0,0.0
6201.0,6201,2.0,0.0
6202.0,6202,2.0,0.0
6204.0,6204,4.0,0.0
6205.0,6205,3.0,0.0
6206.0,6206,1.0,0.0
6207.0,6207,4.0,1.0
6208.0,6208,3.0,0.0
6209.0,6209,1.0,0.0
6210.0,6210,1.0,0.0
6212.0,6212,2.0,0.0
6213.0,6213,1.0,0.0
6214.0,6214,3.0,0.0
6215.0,6215,2.0,0.0
6216.0,6216,3.0,0.0
6217.0,6217,2.0,0.0
6218.0,6218,4.0,0.0
6220.0,6220,4.0,0.0
6221.0,6221,1.0,0.0
6222.0,6222,3.0,0.0
6223.0,6223,1.0,0.0
6224.0,6224,3.0,0.0
6225.0,6225,4.0,0.0
6226.0,6226,2.0,1.0
6227.0,6227,1.0,0.0
6232.0,6232,2.0,0.0
,6233,0.0,1.0
6234.0,6234,2.0,1.0
6235.0,6235,1.0,0.0
6236.0,6236,1.0,1.0
6237.0,6237,1.0,0.0
6238.0,6238,1.0,0.0
6240.0,6240,6.0,1.0
6241.0,6241,1.0,0.0
6242.0,6242,1.0,0.0
6248.0,6248,1.0,0.0
6249.0,6249,2.0,0.0
6250.0,6250,3.0,0.0
6251.0,6251,4.0,0.0
6252.0,6252,4.0,0.0
6253.0,6253,5.0,0.0
6254.0,6254,1.0,0.0
6255.0,6255,2.0,0.0
6256.0,6256,1.0,0.0
6258.0,6258,2.0,0.0
6259.0,6259,4.0,0.0
6260.0,6260,1.0,0.0
6261.0,6261,3.0,0.0
6263.0,6263,2.0,0.0
6265.0,6265,2.0,0.0
6266.0,6266,2.0,0.0
6267.0,6267,1.0,0.0
6268.0,6268,2.0,0.0
6269.0,6269,3.0,0.0
6270.0,6270,4.0,0.0
6271.0,6271,3.0,0.0
6273.0,6273,2.0,1.0
6274.0,6274,3.0,1.0
6275.0,6275,1.0,0.0
6277.0,6277,3.0,0.0
6278.0,6278,1.0,0.0
6279.0,6279,3.0,0.0
6281.0,6281,1.0,0.0
6283.0,6283,1.0,0.0
6284.0,6284,1.0,0.0
6285.0,6285,5.0,0.0
6286.0,6286,1.0,0.0
6287.0,6287,1.0,0.0
6288.0,6288,1.0,0.0
6289.0,6289,3.0,0.0
6290.0,6290,1.0,0.0
6292.0,6292,1.0,0.0
6293.0,6293,4.0,0.0
6294.0,6294,3.0,1.0
6295.0,6295,2.0,0.0
6296.0,6296,2.0,0.0
6298.0,6298,1.0,0.0
6300.0,6300,2.0,0.0
6301.0,6301,1.0,0.0
6302.0,6302,1.0,0.0
6303.0,6303,2.0,0.0
6304.0,6304,4.0,0.0
6305.0,6305,5.0,1.0
6306.0,6306,4.0,0.0
6307.0,6307,2.0,0.0
6308.0,6308,1.0,0.0
6309.0,6309,3.0,0.0
6311.0,6311,3.0,0.0
6312.0,6312,2.0,2.0
6313.0,6313,1.0,0.0
6314.0,6314,2.0,0.0
6315.0,6315,4.0,0.0
6316.0,6316,2.0,0.0
6318.0,6318,1.0,0.0
6319.0,6319,3.0,1.0
6320.0,6320,7.0,0.0
6321.0,6321,4.0,0.0
6322.0,6322,4.0,0.0
6323.0,6323,1.0,0.0
6324.0,6324,1.0,1.0
6325.0,6325,2.0,0.0
6326.0,6326,1.0,0.0
6327.0,6327,4.0,0.0
6328.0,6328,2.0,0.0
6329.0,6329,2.0,0.0
6331.0,6331,4.0,0.0
6332.0,6332,1.0,0.0
6333.0,6333,1.0,0.0
6334.0,6334,2.0,0.0
6335.0,6335,4.0,0.0
6337.0,6337,2.0,0.0
6338.0,6338,2.0,0.0
6339.0,6339,3.0,0.0
6341.0,6341,2.0,0.0
6342.0,6342,1.0,0.0
6343.0,6343,1.0,0.0
6344.0,6344,1.0,0.0
6345.0,6345,2.0,0.0
6346.0,6346,5.0,0.0
6351.0,6351,2.0,0.0
6352.0,6352,2.0,0.0
6353.0,6353,1.0,0.0
6354.0,6354,3.0,0.0
6356.0,6356,1.0,0.0
6357.0,6357,2.0,0.0
6358.0,6358,1.0,0.0
6359.0,6359,1.0,0.0
6360.0,6360,2.0,0.0
6361.0,6361,2.0,0.0
6362.0,6362,1.0,0.0
6364.0,6364,1.0,0.0
6365.0,6365,1.0,0.0
6366.0,6366,3.0,0.0
6367.0,6367,4.0,0.0
6368.0,6368,5.0,0.0
6369.0,6369,8.0,0.0
6370.0,6370,2.0,0.0
6371.0,6371,3.0,0.0
6372.0,6372,1.0,0.0
6373.0,6373,1.0,0.0
6374.0,6374,2.0,0.0
6375.0,6375,2.0,0.0
6376.0,6376,2.0,0.0
6377.0,6377,1.0,0.0
6378.0,6378,3.0,0.0
6379.0,6379,2.0,0.0
6380.0,6380,2.0,0.0
6381.0,6381,2.0,0.0
6383.0,6383,4.0,0.0
6384.0,6384,2.0,0.0
6385.0,6385,1.0,0.0
6386.0,6386,1.0,0.0
6387.0,6387,1.0,0.0
6388.0,6388,1.0,0.0
6390.0,6390,2.0,0.0
6392.0,6392,5.0,0.0
6393.0,6393,1.0,0.0
6394.0,6394,4.0,0.0
6395.0,6395,2.0,0.0
6397.0,6397,1.0,0.0
6399.0,6399,1.0,0.0
6401.0,6401,2.0,0.0
6402.0,6402,1.0,0.0
6403.0,6403,4.0,0.0
6404.0,6404,2.0,0.0
6406.0,6406,1.0,0.0
6407.0,6407,2.0,0.0
6408.0,6408,3.0,0.0
6409.0,6409,2.0,0.0
6410.0,6410,1.0,0.0
6411.0,6411,2.0,0.0
6412.0,6412,1.0,0.0
6414.0,6414,1.0,0.0
6417.0,6417,4.0,0.0
6418.0,6418,1.0,0.0
6419.0,6419,4.0,0.0
6420.0,6420,2.0,0.0
6422.0,6422,2.0,0.0
6423.0,6423,3.0,0.0
6424.0,6424,6.0,1.0
6425.0,6425,4.0,0.0
6426.0,6426,2.0,0.0
6427.0,6427,3.0,1.0
6428.0,6428,1.0,0.0
6431.0,6431,2.0,0.0
6436.0,6436,1.0,0.0
6437.0,6437,2.0,0.0
6440.0,6440,2.0,1.0
6441.0,6441,1.0,2.0
6442.0,6442,1.0,0.0
6443.0,6443,4.0,1.0
6444.0,6444,4.0,1.0
6445.0,6445,4.0,0.0
6446.0,6446,3.0,0.0
6447.0,6447,1.0,0.0
6448.0,6448,2.0,0.0
6449.0,6449,4.0,0.0
6450.0,6450,2.0,0.0
6452.0,6452,2.0,0.0
6454.0,6454,2.0,0.0
6456.0,6456,2.0,0.0
6457.0,6457,1.0,0.0
6459.0,6459,2.0,0.0
6461.0,6461,5.0,0.0
6462.0,6462,1.0,0.0
6463.0,6463,2.0,0.0
6465.0,6465,2.0,0.0
6466.0,6466,1.0,0.0
6468.0,6468,1.0,0.0
6469.0,6469,3.0,0.0
6470.0,6470,1.0,0.0
6471.0,6471,3.0,0.0
6472.0,6472,4.0,0.0
6473.0,6473,1.0,0.0
6474.0,6474,2.0,0.0
6475.0,6475,3.0,0.0
6476.0,6476,3.0,0.0
,6477,0.0,1.0
6478.0,6478,1.0,0.0
6479.0,6479,2.0,0.0
6480.0,6480,3.0,1.0
6481.0,6481,3.0,0.0
6482.0,6482,3.0,1.0
6483.0,6483,4.0,0.0
6485.0,6485,2.0,0.0
6486.0,6486,2.0,0.0
6487.0,6487,4.0,0.0
6488.0,6488,1.0,0.0
6490.0,6490,1.0,0.0
6491.0,6491,2.0,0.0
6493.0,6493,2.0,0.0
6494.0,6494,3.0,0.0
6495.0,6495,2.0,0.0
6496.0,6496,3.0,0.0
6497.0,6497,2.0,0.0
6498.0,6498,4.0,0.0
6500.0,6500,1.0,0.0
6501.0,6501,2.0,0.0
6502.0,6502,3.0,0.0
6503.0,6503,2.0,0.0
6504.0,6504,1.0,0.0
6505.0,6505,2.0,0.0
6506.0,6506,2.0,0.0
6509.0,6509,4.0,0.0
6511.0,6511,2.0,0.0
6512.0,6512,2.0,0.0
6513.0,6513,4.0,0.0
6515.0,6515,2.0,0.0
6516.0,6516,6.0,0.0
6517.0,6517,3.0,1.0
6518.0,6518,3.0,1.0
6519.0,6519,1.0,0.0
6520.0,6520,1.0,0.0
6521.0,6521,2.0,0.0
6522.0,6522,1.0,0.0
6523.0,6523,2.0,0.0
6524.0,6524,1.0,0.0
6525.0,6525,2.0,0.0
6526.0,6526,2.0,0.0
6529.0,6529,1.0,0.0
6530.0,6530,5.0,0.0
6531.0,6531,3.0,0.0
6532.0,6532,1.0,0.0
6533.0,6533,1.0,0.0
6534.0,6534,4.0,1.0
6535.0,6535,1.0,0.0
6540.0,6540,1.0,0.0
6542.0,6542,1.0,0.0
6543.0,6543,2.0,0.0
6545.0,6545,1.0,0.0
6546.0,6546,2.0,0.0
6547.0,6547,4.0,0.0
6548.0,6548,2.0,0.0
6549.0,6549,2.0,0.0
6550.0,6550,3.0,0.0
6551.0,6551,2.0,0.0
6552.0,6552,2.0,0.0
6553.0,6553,3.0,0.0
6554.0,6554,2.0,0.0
6555.0,6555,2.0,0.0
6556.0,6556,1.0,0.0
6557.0,6557,3.0,0.0
6558.0,6558,1.0,0.0
6559.0,6559,4.0,0.0
6561.0,6561,1.0,0.0
6562.0,6562,2.0,0.0
6563.0,6563,2.0,1.0
6564.0,6564,5.0,0.0
6567.0,6567,2.0,0.0
6568.0,6568,1.0,0.0
6569.0,6569,2.0,0.0
6570.0,6570,1.0,0.0
6571.0,6571,3.0,0.0
6572.0,6572,4.0,0.0
6573.0,6573,2.0,0.0
6574.0,6574,3.0,0.0
6575.0,6575,3.0,0.0
6576.0,6576,1.0,0.0
6577.0,6577,2.0,0.0
6578.0,6578,3.0,0.0
6579.0,6579,1.0,0.0
6583.0,6583,1.0,0.0
6588.0,6588,3.0,1.0
6589.0,6589,1.0,0.0
6590.0,6590,1.0,0.0
6591.0,6591,1.0,0.0
6592.0,6592,1.0,0.0
6593.0,6593,1.0,0.0
6594.0,6594,1.0,0.0
6596.0,6596,1.0,0.0
6598.0,6598,2.0,0.0
6599.0,6599,2.0,0.0
6600.0,6600,2.0,0.0
6601.0,6601,4.0,0.0
6602.0,6602,2.0,1.0
6603.0,6603,2.0,0.0
6604.0,6604,1.0,0.0
6605.0,6605,2.0,0.0
6606.0,6606,1.0,0.0
6607.0,6607,1.0,0.0
6608.0,6608,2.0,0.0
6609.0,6609,3.0,0.0
6611.0,6611,1.0,0.0
6613.0,6613,2.0,0.0
6614.0,6614,1.0,0.0
6615.0,6615,2.0,0.0
6616.0,6616,3.0,0.0
6618.0,6618,3.0,0.0
6619.0,6619,6.0,0.0
6620.0,6620,1.0,0.0
6621.0,6621,1.0,0.0
6622.0,6622,1.0,0.0
,6629,0.0,1.0
,6630,0.0,1.0
6631.0,6631,1.0,0.0
6632.0,6632,1.0,0.0
6634.0,6634,3.0,0.0
6636.0,6636,1.0,0.0
6637.0,6637,2.0,0.0
6638.0,6638,1.0,0.0
6639.0,6639,1.0,0.0
6642.0,6642,3.0,0.0
6643.0,6643,3.0,0.0
6644.0,6644,1.0,0.0
6645.0,6645,2.0,0.0
6646.0,6646,2.0,0.0
6647.0,6647,2.0,0.0
6648.0,6648,1.0,0.0
6649.0,6649,1.0,0.0
6650.0,6650,3.0,0.0
6651.0,6651,3.0,0.0
6652.0,6652,2.0,0.0
6654.0,6654,1.0,0.0
6655.0,6655,1.0,0.0
6656.0,6656,2.0,0.0
6657.0,6657,1.0,0.0
6658.0,6658,1.0,0.0
6660.0,6660,2.0,1.0
