description_id,eadid,field,rowid,adj_count,adv_count
78407,TF,unittitle,TF-05036,1.0,0.0
78409,TF,unittitle,TF-05037,1.0,0.0
78422,TF,scopecontent,TF-05044,1.0,0.0
78423,TF,unittitle,TF-05044,1.0,0.0
78471,TF,unittitle,TF-05068,1.0,0.0
78473,TF,unittitle,TF-05069,1.0,0.0
78477,TF,unittitle,TF-05071,0.0,1.0
78479,TF,unittitle,TF-05072,0.0,1.0
78481,TF,unittitle,TF-05073,0.0,1.0
78483,TF,unittitle,TF-05074,0.0,1.0
78485,TF,unittitle,TF-05075,0.0,1.0
78488,TF,scopecontent,TF-05077,3.0,0.0
78490,TF,scopecontent,TF-05078,3.0,0.0
78500,TF,scopecontent,TF-05083,1.0,0.0
78501,TF,unittitle,TF-05083,1.0,0.0
78506,TF,scopecontent,TF-05086,2.0,0.0
78507,TF,unittitle,TF-05086,2.0,0.0
78508,TF,scopecontent,TF-05087,0.0,1.0
78512,TF,scopecontent,TF-05089,0.0,1.0
78514,TF,scopecontent,TF-05090,0.0,1.0
78521,TF,unittitle,TF-05093,1.0,0.0
78523,TF,unittitle,TF-05094,1.0,0.0
78527,TF,unittitle,TF-05096,0.0,1.0
78532,TF,scopecontent,TF-05099,1.0,0.0
78534,TF,scopecontent,TF-05100,1.0,0.0
78536,TF,scopecontent,TF-05101,1.0,0.0
78548,TF,scopecontent,TF-05107,2.0,0.0
78549,TF,unittitle,TF-05107,1.0,0.0
78552,TF,scopecontent,TF-05109,1.0,0.0
78556,TF,unittitle,TF-05111,1.0,0.0
78557,TF,scopecontent,TF-05112,0.0,1.0
78558,TF,unittitle,TF-05112,1.0,0.0
78559,TF,bioghist,TF-05113,54.0,14.0
78560,TF,scopecontent,TF-05113,4.0,0.0
78570,TF,scopecontent,TF-05118,3.0,0.0
78572,TF,scopecontent,TF-05119,1.0,1.0
78573,TF,unittitle,TF-05119,1.0,0.0
78575,TF,unittitle,TF-05120,1.0,0.0
78586,TF,scopecontent,TF-05126,1.0,0.0
78596,TF,scopecontent,TF-05131,1.0,0.0
78605,TF,unittitle,TF-05135,1.0,0.0
78607,TF,unittitle,TF-05136,1.0,0.0
78609,TF,unittitle,TF-05137,0.0,1.0
78615,TF,scopecontent,TF-05141,2.0,1.0
78617,TF,scopecontent,TF-05142,2.0,1.0
78618,TF,unittitle,TF-05142,1.0,0.0
78620,TF,unittitle,TF-05143,0.0,1.0
78632,TF,unittitle,TF-05149,0.0,1.0
78634,TF,unittitle,TF-05150,1.0,0.0
78636,TF,unittitle,TF-05151,1.0,0.0
78642,TF,unittitle,TF-05154,1.0,0.0
78646,TF,unittitle,TF-05156,1.0,0.0
78648,TF,unittitle,TF-05157,1.0,0.0
78651,TF,scopecontent,TF-05159,1.0,0.0
78652,TF,unittitle,TF-05159,1.0,0.0
78656,TF,unittitle,TF-05161,1.0,0.0
78660,TF,unittitle,TF-05163,1.0,0.0
78668,TF,unittitle,TF-05168,1.0,0.0
78670,TF,scopecontent,TF-05170,3.0,0.0
78677,TF,unittitle,TF-05174,1.0,0.0
78690,TF,unittitle,TF-05181,1.0,0.0
78697,TF,scopecontent,TF-05185,1.0,1.0
78703,TF,scopecontent,TF-05188,1.0,0.0
78704,TF,unittitle,TF-05188,1.0,0.0
78705,TF,scopecontent,TF-05189,1.0,0.0
78706,TF,unittitle,TF-05189,1.0,0.0
78710,TF,unittitle,TF-05191,0.0,1.0
78712,TF,unittitle,TF-05192,1.0,0.0
78714,TF,unittitle,TF-05193,1.0,0.0
78719,TF,scopecontent,TF-05196,0.0,1.0
78721,TF,scopecontent,TF-05197,0.0,1.0
78723,TF,scopecontent,TF-05198,0.0,1.0
78725,TF,scopecontent,TF-05199,0.0,1.0
78732,TF,unittitle,TF-05202,1.0,0.0
78734,TF,unittitle,TF-05203,1.0,0.0
78736,TF,unittitle,TF-05204,1.0,0.0
78738,TF,unittitle,TF-05205,1.0,0.0
78740,TF,unittitle,TF-05206,1.0,0.0
78742,TF,unittitle,TF-05207,1.0,0.0
78744,TF,unittitle,TF-05208,1.0,0.0
78746,TF,unittitle,TF-05209,1.0,0.0
78782,TF,unittitle,TF-05227,1.0,0.0
78783,TF,scopecontent,TF-05228,1.0,1.0
78793,TF,scopecontent,TF-05233,2.0,0.0
78796,TF,unittitle,TF-05234,2.0,0.0
78798,TF,unittitle,TF-05235,2.0,0.0
78815,TF,scopecontent,TF-05244,1.0,0.0
78816,TF,unittitle,TF-05244,1.0,0.0
78818,TF,unittitle,TF-05245,1.0,0.0
78822,TF,unittitle,TF-05247,1.0,0.0
78823,TF,scopecontent,TF-05248,1.0,0.0
78824,TF,unittitle,TF-05248,2.0,1.0
78826,TF,unittitle,TF-05249,1.0,0.0
78915,TF,scopecontent,TF-05294,4.0,0.0
78916,TF,unittitle,TF-05294,1.0,0.0
78917,TF,scopecontent,TF-05295,0.0,1.0
78921,TF,scopecontent,TF-05297,1.0,0.0
78922,TF,unittitle,TF-05297,1.0,0.0
78938,TF,unittitle,TF-05305,1.0,0.0
78984,TF,unittitle,TF-05328,1.0,0.0
79010,TF,unittitle,TF-05341,0.0,1.0
79012,TF,unittitle,TF-05342,0.0,1.0
79014,TF,unittitle,TF-05343,0.0,1.0
79015,TF,scopecontent,TF-05344,1.0,0.0
79017,TF,scopecontent,TF-05345,1.0,0.0
79028,TF,unittitle,TF-05350,1.0,0.0
79032,TF,unittitle,TF-05352,1.0,0.0
79033,TF,scopecontent,TF-05353,2.0,0.0
79034,TF,unittitle,TF-05353,1.0,0.0
79036,TF,unittitle,TF-05354,1.0,0.0
79047,TF,scopecontent,TF-05360,3.0,0.0
79051,TF,scopecontent,TF-05362,1.0,0.0
79053,TF,scopecontent,TF-05363,2.0,0.0
79054,TF,unittitle,TF-05363,1.0,0.0
79059,TF,scopecontent,TF-05366,1.0,0.0
79066,TF,unittitle,TF-05369,0.0,1.0
79082,TF,unittitle,TF-05377,1.0,0.0
79088,TF,unittitle,TF-05380,1.0,0.0
79089,TF,scopecontent,TF-05381,2.0,0.0
79097,TF,scopecontent,TF-05385,1.0,1.0
79099,TF,scopecontent,TF-05386,3.0,1.0
79102,TF,unittitle,TF-05387,1.0,0.0
79104,TF,unittitle,TF-05388,1.0,0.0
79106,TF,unittitle,TF-05389,1.0,0.0
79107,TF,scopecontent,TF-05390,1.0,0.0
79108,TF,unittitle,TF-05390,1.0,0.0
79125,TF,scopecontent,TF-05399,0.0,1.0
79127,TF,scopecontent,TF-05400,1.0,0.0
79128,TF,unittitle,TF-05400,1.0,0.0
79129,TF,scopecontent,TF-05401,1.0,0.0
79130,TF,unittitle,TF-05401,1.0,0.0
79131,TF,scopecontent,TF-05402,1.0,0.0
79132,TF,unittitle,TF-05402,1.0,0.0
79133,TF,scopecontent,TF-05403,1.0,0.0
79134,TF,unittitle,TF-05403,1.0,0.0
79135,TF,scopecontent,TF-05404,1.0,0.0
79136,TF,unittitle,TF-05404,1.0,0.0
79137,TF,scopecontent,TF-05405,1.0,0.0
79138,TF,unittitle,TF-05405,1.0,0.0
79139,TF,scopecontent,TF-05406,1.0,0.0
79140,TF,unittitle,TF-05406,2.0,0.0
79141,TF,scopecontent,TF-05407,1.0,0.0
79142,TF,unittitle,TF-05407,2.0,0.0
79143,TF,scopecontent,TF-05408,1.0,0.0
79145,TF,scopecontent,TF-05409,2.0,0.0
79146,TF,unittitle,TF-05409,2.0,0.0
79149,TF,scopecontent,TF-05411,1.0,0.0
79151,TF,scopecontent,TF-05412,2.0,0.0
79153,TF,scopecontent,TF-05413,1.0,0.0
79155,TF,scopecontent,TF-05414,1.0,0.0
79157,TF,scopecontent,TF-05415,1.0,0.0
79171,TF,scopecontent,TF-05422,0.0,1.0
79174,TF,unittitle,TF-05423,1.0,0.0
79176,TF,unittitle,TF-05424,0.0,1.0
79183,TF,scopecontent,TF-05428,1.0,0.0
79184,TF,unittitle,TF-05428,1.0,0.0
79189,TF,scopecontent,TF-05431,1.0,0.0
79190,TF,unittitle,TF-05431,1.0,0.0
79191,TF,scopecontent,TF-05432,1.0,0.0
79192,TF,unittitle,TF-05432,1.0,0.0
79205,TF,scopecontent,TF-05439,2.0,0.0
79207,TF,scopecontent,TF-05440,1.0,0.0
79208,TF,unittitle,TF-05440,1.0,0.0
79248,TF,unittitle,TF-05460,0.0,1.0
79250,TF,unittitle,TF-05461,1.0,0.0
79263,TF,scopecontent,TF-05468,1.0,0.0
79278,TF,unittitle,TF-05475,0.0,1.0
79280,TF,unittitle,TF-05476,1.0,0.0
79282,TF,unittitle,TF-05477,1.0,0.0
79286,TF,unittitle,TF-05479,0.0,1.0
79288,TF,unittitle,TF-05480,0.0,1.0
79290,TF,unittitle,TF-05481,0.0,1.0
79311,TF,scopecontent,TF-05492,0.0,1.0
79334,TF,unittitle,TF-05503,0.0,1.0
79336,TF,unittitle,TF-05504,1.0,0.0
79338,TF,unittitle,TF-05505,1.0,0.0
79362,TF,unittitle,TF-05517,0.0,1.0
79385,TF,scopecontent,TF-05529,1.0,0.0
79391,TF,scopecontent,TF-05532,1.0,0.0
79392,TF,unittitle,TF-05532,1.0,0.0
79416,TF,unittitle,TF-05544,0.0,1.0
79418,TF,unittitle,TF-05545,1.0,0.0
79420,TF,unittitle,TF-05546,1.0,0.0
79422,TF,unittitle,TF-05547,1.0,0.0
79434,TF,unittitle,TF-05553,1.0,0.0
79436,TF,unittitle,TF-05554,1.0,0.0
79438,TF,unittitle,TF-05555,1.0,0.0
79439,TF,scopecontent,TF-05556,4.0,0.0
79445,TF,scopecontent,TF-05559,1.0,0.0
79447,TF,scopecontent,TF-05560,2.0,1.0
79454,TF,unittitle,TF-05563,0.0,1.0
79456,TF,unittitle,TF-05564,1.0,0.0
79458,TF,unittitle,TF-05565,1.0,0.0
79465,TF,scopecontent,TF-05569,0.0,1.0
79490,TF,unittitle,TF-05581,1.0,0.0
79497,TF,unittitle,TF-05586,0.0,1.0
79499,TF,unittitle,TF-05587,0.0,1.0
79501,TF,unittitle,TF-05588,0.0,1.0
79503,TF,unittitle,TF-05589,0.0,1.0
79505,TF,unittitle,TF-05590,0.0,1.0
79517,TF,unittitle,TF-05596,1.0,0.0
79530,TF,scopecontent,TF-05603,1.0,0.0
79536,TF,scopecontent,TF-05606,1.0,0.0
79538,TF,scopecontent,TF-05607,1.0,0.0
79550,TF,scopecontent,TF-05613,1.0,0.0
79551,TF,unittitle,TF-05613,1.0,0.0
79553,TF,unittitle,TF-05614,1.0,0.0
79578,TF,scopecontent,TF-05627,1.0,0.0
79579,TF,unittitle,TF-05627,1.0,0.0
79581,TF,unittitle,TF-05628,1.0,0.0
79582,TF,scopecontent,TF-05629,2.0,0.0
79583,TF,unittitle,TF-05629,2.0,0.0
79585,TF,unittitle,TF-05630,1.0,0.0
79620,TF,scopecontent,TF-05648,1.0,0.0
79622,TF,scopecontent,TF-05649,1.0,0.0
79624,TF,scopecontent,TF-05650,1.0,0.0
79673,TF,unittitle,TF-05674,1.0,0.0
79675,TF,unittitle,TF-05675,1.0,0.0
79678,TF,scopecontent,TF-05677,1.0,0.0
79686,TF,scopecontent,TF-05681,1.0,1.0
79687,TF,unittitle,TF-05681,1.0,0.0
79695,TF,unittitle,TF-05685,0.0,1.0
79697,TF,unittitle,TF-05686,1.0,0.0
79699,TF,unittitle,TF-05687,1.0,0.0
79704,TF,scopecontent,TF-05690,0.0,1.0
79721,TF,unittitle,TF-05698,0.0,1.0
79723,TF,unittitle,TF-05699,1.0,0.0
79725,TF,unittitle,TF-05700,1.0,0.0
79736,TF,scopecontent,TF-05706,2.0,0.0
79737,TF,unittitle,TF-05706,1.0,0.0
79740,TF,scopecontent,TF-05708,3.0,1.0
79742,TF,scopecontent,TF-05709,4.0,0.0
79748,TF,scopecontent,TF-05712,2.0,0.0
79768,TF,scopecontent,TF-05726,1.0,0.0
79769,TF,unittitle,TF-05726,1.0,0.0
79770,TF,scopecontent,TF-05727,1.0,0.0
79771,TF,unittitle,TF-05727,1.0,0.0
79832,TF,scopecontent,TF-05758,1.0,0.0
79846,TF,scopecontent,TF-05765,1.0,0.0
79847,TF,unittitle,TF-05765,1.0,0.0
79862,TF,scopecontent,TF-05773,1.0,0.0
79864,TF,scopecontent,TF-05774,1.0,0.0
79865,TF,unittitle,TF-05774,1.0,0.0
79893,TF,unittitle,TF-05788,1.0,0.0
79904,TF,scopecontent,TF-05795,2.0,0.0
79941,TF,unittitle,TF-05813,1.0,0.0
79943,TF,unittitle,TF-05814,1.0,0.0
79945,TF,unittitle,TF-05815,1.0,0.0
79947,TF,unittitle,TF-05816,1.0,0.0
79949,TF,unittitle,TF-05817,1.0,0.0
80010,TF,scopecontent,TF-05848,1.0,0.0
80011,TF,unittitle,TF-05848,1.0,0.0
80013,TF,unittitle,TF-05849,1.0,0.0
80015,TF,unittitle,TF-05850,1.0,0.0
80017,TF,unittitle,TF-05851,1.0,0.0
80019,TF,unittitle,TF-05852,1.0,0.0
80021,TF,unittitle,TF-05853,1.0,0.0
80066,TF,scopecontent,TF-05876,3.0,2.0
80089,TF,unittitle,TF-05887,1.0,0.0
80091,TF,unittitle,TF-05888,1.0,0.0
80208,TF,unittitle,TF-05947,1.0,0.0
80223,TF,scopecontent,TF-05955,2.0,0.0
80262,TF,unittitle,TF-05974,1.0,0.0
80264,TF,unittitle,TF-05975,1.0,0.0
80266,TF,unittitle,TF-05976,1.0,0.0
80268,TF,unittitle,TF-05977,1.0,0.0
80270,TF,unittitle,TF-05978,1.0,0.0
80272,TF,unittitle,TF-05979,1.0,0.0
80274,TF,unittitle,TF-05980,1.0,0.0
80276,TF,unittitle,TF-05981,1.0,0.0
80278,TF,unittitle,TF-05982,1.0,0.0
80280,TF,unittitle,TF-05983,1.0,0.0
80282,TF,unittitle,TF-05984,1.0,0.0
80284,TF,unittitle,TF-05985,1.0,0.0
80286,TF,unittitle,TF-05986,1.0,0.0
80287,TF,scopecontent,TF-05987,1.0,0.0
80288,TF,unittitle,TF-05987,2.0,0.0
80289,TF,scopecontent,TF-05988,1.0,0.0
80290,TF,unittitle,TF-05988,2.0,0.0
80291,TF,scopecontent,TF-05989,1.0,0.0
80292,TF,unittitle,TF-05989,2.0,0.0
80308,TF,unittitle,TF-05997,1.0,0.0
80310,TF,unittitle,TF-05998,1.0,0.0
80312,TF,unittitle,TF-05999,1.0,0.0
80323,TF,scopecontent,TF-06005,1.0,0.0
80324,TF,unittitle,TF-06005,1.0,0.0
80331,TF,scopecontent,TF-06009,1.0,0.0
80332,TF,unittitle,TF-06009,1.0,0.0
80363,TF,scopecontent,TF-06025,5.0,0.0
80365,TF,scopecontent,TF-06027,6.0,2.0
80367,TF,scopecontent,TF-06028,0.0,1.0
80369,TF,scopecontent,TF-06029,3.0,1.0
80371,TF,scopecontent,TF-06030,2.0,0.0
80373,TF,scopecontent,TF-06031,2.0,0.0
80375,TF,scopecontent,TF-06032,1.0,0.0
80379,TF,scopecontent,TF-06034,3.0,0.0
80381,TF,scopecontent,TF-06035,1.0,0.0
80382,TF,unittitle,TF-06035,1.0,0.0
80383,TF,scopecontent,TF-06036,1.0,1.0
80384,TF,unittitle,TF-06036,1.0,0.0
80385,TF,scopecontent,TF-06037,3.0,0.0
80386,TF,unittitle,TF-06037,1.0,0.0
80387,TF,scopecontent,TF-06038,2.0,0.0
80388,TF,unittitle,TF-06038,1.0,0.0
80389,TF,scopecontent,TF-06039,5.0,0.0
80390,TF,unittitle,TF-06039,1.0,0.0
80399,TF,scopecontent,TF-06044,1.0,0.0
80400,TF,unittitle,TF-06044,1.0,0.0
80401,TF,scopecontent,TF-06045,0.0,1.0
80403,TF,scopecontent,TF-06046,2.0,1.0
80405,TF,scopecontent,TF-06047,2.0,0.0
80407,TF,scopecontent,TF-06048,2.0,1.0
80410,TF,unittitle,TF-06049,1.0,0.0
80411,TF,scopecontent,TF-06050,2.0,0.0
80412,TF,unittitle,TF-06050,1.0,0.0
80417,TF,scopecontent,TF-06053,2.0,0.0
80418,TF,unittitle,TF-06053,1.0,0.0
80419,TF,scopecontent,TF-06054,1.0,0.0
80420,TF,unittitle,TF-06054,1.0,0.0
80422,TF,unittitle,TF-06055,1.0,0.0
80423,TF,scopecontent,TF-06056,1.0,0.0
80424,TF,unittitle,TF-06056,1.0,0.0
80425,TF,scopecontent,TF-06057,1.0,0.0
80426,TF,unittitle,TF-06057,1.0,0.0
80431,TF,scopecontent,TF-06060,1.0,1.0
80435,TF,scopecontent,TF-06062,3.0,0.0
80436,TF,unittitle,TF-06062,1.0,0.0
80438,TF,unittitle,TF-06063,1.0,0.0
80440,TF,unittitle,TF-06064,1.0,0.0
80441,TF,scopecontent,TF-06065,2.0,0.0
80442,TF,unittitle,TF-06065,1.0,0.0
80444,TF,unittitle,TF-06066,1.0,0.0
80446,TF,unittitle,TF-06067,1.0,0.0
80449,TF,scopecontent,TF-06069,3.0,0.0
80451,TF,scopecontent,TF-06070,2.0,0.0
80453,TF,scopecontent,TF-06071,1.0,0.0
80454,TF,unittitle,TF-06071,1.0,0.0
80455,TF,scopecontent,TF-06072,0.0,1.0
80456,TF,unittitle,TF-06072,1.0,0.0
80457,TF,scopecontent,TF-06073,1.0,0.0
80459,TF,scopecontent,TF-06074,3.0,0.0
80460,TF,unittitle,TF-06074,1.0,0.0
80462,TF,unittitle,TF-06075,1.0,0.0
80463,TF,scopecontent,TF-06076,1.0,1.0
80470,TF,unittitle,TF-06079,1.0,0.0
80471,TF,scopecontent,TF-06080,2.0,0.0
80473,TF,scopecontent,TF-06081,0.0,1.0
80475,TF,scopecontent,TF-06082,1.0,0.0
80476,TF,unittitle,TF-06082,1.0,0.0
80479,TF,scopecontent,TF-06084,0.0,1.0
80491,TF,scopecontent,TF-06090,1.0,0.0
80492,TF,unittitle,TF-06090,1.0,0.0
80493,TF,scopecontent,TF-06091,3.0,0.0
80495,TF,scopecontent,TF-06092,2.0,0.0
80497,TF,scopecontent,TF-06093,2.0,0.0
80498,TF,unittitle,TF-06093,1.0,0.0
80500,TF,unittitle,TF-06094,1.0,0.0
80501,TF,scopecontent,TF-06095,1.0,0.0
80503,TF,scopecontent,TF-06096,2.0,0.0
80504,TF,unittitle,TF-06096,1.0,0.0
80511,TF,scopecontent,TF-06100,3.0,0.0
80512,TF,unittitle,TF-06100,1.0,0.0
80528,TF,unittitle,TF-06111,1.0,0.0
80532,TF,unittitle,TF-06115,1.0,0.0
80533,TF,scopecontent,TF-06116,1.0,0.0
80534,TF,unittitle,TF-06116,1.0,0.0
80537,TF,unittitle,TF-06119,1.0,0.0
80538,TF,unittitle,TF-06120,1.0,0.0
80549,TF,scopecontent,TF-06129,3.0,0.0
80551,TF,scopecontent,TF-06130,2.0,0.0
80553,TF,scopecontent,TF-06131,2.0,0.0
80556,TF,unittitle,TF-06132,1.0,0.0
80558,TF,unittitle,TF-06133,1.0,0.0
80559,TF,scopecontent,TF-06134,1.0,0.0
80560,TF,unittitle,TF-06134,1.0,0.0
80563,TF,scopecontent,TF-06136,1.0,0.0
80564,TF,unittitle,TF-06136,1.0,0.0
80569,TF,scopecontent,TF-06139,2.0,0.0
80570,TF,unittitle,TF-06139,1.0,0.0
80573,TF,scopecontent,TF-06141,1.0,0.0
80575,TF,scopecontent,TF-06142,1.0,0.0
80577,TF,scopecontent,TF-06143,1.0,0.0
80578,TF,unittitle,TF-06143,1.0,0.0
80580,TF,unittitle,TF-06144,1.0,0.0
80583,TF,scopecontent,TF-06146,2.0,0.0
80585,TF,scopecontent,TF-06147,3.0,0.0
80586,TF,unittitle,TF-06147,1.0,0.0
80587,TF,scopecontent,TF-06148,2.0,0.0
80588,TF,unittitle,TF-06148,1.0,0.0
80590,TF,unittitle,TF-06149,1.0,0.0
80592,TF,unittitle,TF-06150,1.0,0.0
80599,TF,scopecontent,TF-06154,2.0,0.0
80606,TF,unittitle,TF-06157,1.0,0.0
80608,TF,unittitle,TF-06158,1.0,0.0
80613,TF,scopecontent,TF-06161,2.0,0.0
80617,TF,scopecontent,TF-06163,1.0,0.0
80619,TF,scopecontent,TF-06164,3.0,0.0
80620,TF,unittitle,TF-06164,1.0,0.0
80622,TF,unittitle,TF-06165,1.0,0.0
80625,TF,scopecontent,TF-06167,1.0,0.0
80630,TF,unittitle,TF-06169,1.0,0.0
80634,TF,unittitle,TF-06171,1.0,0.0
80637,TF,scopecontent,TF-06173,3.0,1.0
80639,TF,scopecontent,TF-06174,3.0,1.0
80641,TF,scopecontent,TF-06175,5.0,0.0
80642,TF,unittitle,TF-06175,1.0,0.0
80643,TF,scopecontent,TF-06176,2.0,0.0
80645,TF,scopecontent,TF-06177,2.0,0.0
80646,TF,unittitle,TF-06177,1.0,0.0
80647,TF,scopecontent,TF-06178,5.0,0.0
80648,TF,unittitle,TF-06178,1.0,0.0
80649,TF,scopecontent,TF-06179,2.0,0.0
80651,TF,scopecontent,TF-06180,2.0,0.0
80652,TF,unittitle,TF-06180,1.0,0.0
80653,TF,scopecontent,TF-06181,1.0,0.0
80655,TF,scopecontent,TF-06182,1.0,0.0
80657,TF,scopecontent,TF-06183,1.0,0.0
80659,TF,scopecontent,TF-06184,1.0,0.0
80667,TF,scopecontent,TF-06188,1.0,0.0
80668,TF,unittitle,TF-06188,1.0,0.0
80669,TF,scopecontent,TF-06189,1.0,0.0
80670,TF,unittitle,TF-06189,1.0,0.0
80673,TF,scopecontent,TF-06191,1.0,0.0
80674,TF,unittitle,TF-06191,1.0,0.0
80675,TF,scopecontent,TF-06192,3.0,0.0
80676,TF,unittitle,TF-06192,1.0,0.0
80677,TF,scopecontent,TF-06193,1.0,0.0
80678,TF,unittitle,TF-06193,1.0,0.0
80679,TF,scopecontent,TF-06194,0.0,1.0
80680,TF,unittitle,TF-06194,1.0,0.0
80681,TF,scopecontent,TF-06195,0.0,1.0
80683,TF,scopecontent,TF-06196,0.0,1.0
80685,TF,scopecontent,TF-06197,2.0,0.0
80686,TF,unittitle,TF-06197,1.0,0.0
80687,TF,scopecontent,TF-06198,1.0,1.0
80688,TF,unittitle,TF-06198,1.0,0.0
80689,TF,scopecontent,TF-06199,2.0,0.0
80691,TF,scopecontent,TF-06200,2.0,0.0
80697,TF,scopecontent,TF-06203,2.0,0.0
80698,TF,unittitle,TF-06203,1.0,0.0
80699,TF,scopecontent,TF-06204,3.0,0.0
80700,TF,unittitle,TF-06204,1.0,0.0
80703,TF,scopecontent,TF-06206,1.0,0.0
80704,TF,unittitle,TF-06206,1.0,0.0
80705,TF,scopecontent,TF-06207,4.0,0.0
80706,TF,unittitle,TF-06207,1.0,0.0
80707,TF,scopecontent,TF-06208,2.0,0.0
80708,TF,unittitle,TF-06208,1.0,0.0
80710,TF,unittitle,TF-06209,1.0,0.0
80711,TF,scopecontent,TF-06210,1.0,0.0
80713,TF,scopecontent,TF-06211,1.0,0.0
80715,TF,scopecontent,TF-06212,2.0,0.0
80716,TF,unittitle,TF-06212,1.0,0.0
80717,TF,scopecontent,TF-06213,1.0,0.0
80718,TF,unittitle,TF-06213,1.0,0.0
80720,TF,unittitle,TF-06214,1.0,0.0
80722,TF,scopecontent,TF-06216,1.0,0.0
80723,TF,unittitle,TF-06216,1.0,0.0
80725,TF,unittitle,TF-06217,1.0,0.0
80728,TF,scopecontent,TF-06219,1.0,0.0
80729,TF,unittitle,TF-06219,1.0,0.0
80730,TF,scopecontent,TF-06220,1.0,0.0
80731,TF,unittitle,TF-06220,1.0,0.0
80732,TF,scopecontent,TF-06221,1.0,0.0
80733,TF,unittitle,TF-06221,1.0,0.0
80734,TF,scopecontent,TF-06222,2.0,0.0
80735,TF,unittitle,TF-06222,1.0,0.0
80736,TF,scopecontent,TF-06223,1.0,0.0
80737,TF,unittitle,TF-06223,1.0,0.0
80738,TF,scopecontent,TF-06224,2.0,0.0
80739,TF,unittitle,TF-06224,2.0,0.0
80741,TF,unittitle,TF-06225,1.0,0.0
80743,TF,unittitle,TF-06226,1.0,0.0
80744,TF,scopecontent,TF-06227,1.0,0.0
80748,TF,scopecontent,TF-06229,2.0,0.0
80749,TF,unittitle,TF-06229,1.0,0.0
80750,TF,scopecontent,TF-06230,1.0,0.0
80751,TF,unittitle,TF-06230,1.0,0.0
80752,TF,scopecontent,TF-06231,1.0,0.0
80753,TF,unittitle,TF-06231,1.0,0.0
80756,TF,scopecontent,TF-06233,1.0,0.0
80757,TF,unittitle,TF-06233,1.0,0.0
80759,TF,unittitle,TF-06234,1.0,0.0
80760,TF,scopecontent,TF-06235,1.0,0.0
80772,TF,scopecontent,TF-06241,1.0,0.0
80773,TF,unittitle,TF-06241,1.0,0.0
80774,TF,scopecontent,TF-06242,2.0,0.0
80775,TF,unittitle,TF-06242,1.0,0.0
80776,TF,scopecontent,TF-06243,2.0,0.0
80777,TF,unittitle,TF-06243,1.0,0.0
80778,TF,scopecontent,TF-06244,2.0,0.0
80779,TF,unittitle,TF-06244,1.0,0.0
80782,TF,scopecontent,TF-06246,2.0,0.0
80784,TF,scopecontent,TF-06247,3.0,0.0
80786,TF,scopecontent,TF-06248,1.0,0.0
80788,TF,scopecontent,TF-06249,3.0,1.0
80790,TF,scopecontent,TF-06250,8.0,2.0
80792,TF,scopecontent,TF-06251,1.0,0.0
80794,TF,scopecontent,TF-06252,1.0,0.0
80796,TF,scopecontent,TF-06253,3.0,0.0
80798,TF,scopecontent,TF-06254,3.0,0.0
80801,TF,unittitle,TF-06255,1.0,0.0
80802,TF,scopecontent,TF-06256,4.0,0.0
80804,TF,scopecontent,TF-06257,4.0,3.0
80805,TF,unittitle,TF-06257,1.0,0.0
80806,TF,scopecontent,TF-06258,5.0,1.0
80808,TF,scopecontent,TF-06259,4.0,0.0
80810,TF,scopecontent,TF-06260,5.0,1.0
80818,TF,scopecontent,TF-06264,1.0,1.0
80820,TF,scopecontent,TF-06265,1.0,1.0
80822,TF,scopecontent,TF-06266,2.0,1.0
80824,TF,scopecontent,TF-06267,1.0,0.0
80825,TF,unittitle,TF-06267,1.0,0.0
80826,TF,scopecontent,TF-06268,2.0,0.0
80828,TF,scopecontent,TF-06269,2.0,0.0
80830,TF,scopecontent,TF-06270,1.0,2.0
80832,TF,scopecontent,TF-06271,1.0,0.0
80834,TF,scopecontent,TF-06272,2.0,0.0
80836,TF,scopecontent,TF-06273,2.0,0.0
80837,TF,unittitle,TF-06273,1.0,0.0
80838,TF,scopecontent,TF-06274,0.0,1.0
80844,TF,scopecontent,TF-06277,4.0,1.0
80848,TF,scopecontent,TF-06279,3.0,2.0
80850,TF,scopecontent,TF-06280,4.0,0.0
80852,TF,scopecontent,TF-06281,3.0,0.0
80854,TF,scopecontent,TF-06282,3.0,0.0
80856,TF,scopecontent,TF-06283,1.0,0.0
80858,TF,scopecontent,TF-06284,1.0,1.0
80864,TF,scopecontent,TF-06287,3.0,0.0
80865,TF,unittitle,TF-06287,1.0,0.0
80866,TF,scopecontent,TF-06288,4.0,0.0
80868,TF,scopecontent,TF-06289,3.0,0.0
80872,TF,scopecontent,TF-06291,6.0,1.0
80874,TF,scopecontent,TF-06292,2.0,0.0
80876,TF,scopecontent,TF-06293,2.0,1.0
80878,TF,scopecontent,TF-06294,3.0,1.0
80880,TF,scopecontent,TF-06295,4.0,2.0
80882,TF,scopecontent,TF-06296,0.0,1.0
80883,TF,unittitle,TF-06296,1.0,0.0
80888,TF,scopecontent,TF-06299,3.0,1.0
80892,TF,scopecontent,TF-06301,1.0,0.0
80894,TF,scopecontent,TF-06302,1.0,0.0
80900,TF,scopecontent,TF-06305,3.0,0.0
80902,TF,scopecontent,TF-06306,0.0,1.0
80904,TF,scopecontent,TF-06307,2.0,0.0
80908,TF,scopecontent,TF-06309,3.0,1.0
80910,TF,scopecontent,TF-06310,4.0,0.0
80911,TF,unittitle,TF-06310,1.0,0.0
